Date,Close,High,Low,Open,Volume,SMA_Short,SMA_Long,RSI,Signal
,AMZN,AMZN,AMZN,AMZN,AMZN,,,,
2024-09-27,187.97,190.9,187.34,190.68,36002300,184.47449999999998,179.01559999999998,55.670691941577445,0
2024-09-30,186.33,188.49,184.65,187.14,41583900,184.86599999999999,179.0796,52.873797165768515,0
2024-10-01,185.13,186.19,183.45,184.9,36044900,185.31,179.13120000000004,50.86030229781696,0
2024-10-02,184.76,186.6,184.04,184.44,23704100,185.88150000000002,179.0982,50.22520985094334,0
2024-10-03,181.96,183.44,180.88,183.05,30204300,186.085,179.12079999999997,45.58613118351499,0
2024-10-04,186.51,187.6,183.6,185.75,40890300,186.841,179.25400000000002,53.15770544964545,0
2024-10-07,180.8,183.6,180.25,182.95,42364200,187.11100000000002,179.22,44.74345405443957,0
2024-10-08,182.72,183.09,180.92,181.92,26372100,187.2695,179.21040000000002,47.73900516206981,0
2024-10-09,185.17,185.85,182.05,182.82,26343100,187.302,179.27960000000002,51.362392344927116,0
2024-10-10,186.65,188.13,185.83,187.13,27785000,187.2845,179.273,53.461477127404926,0
2024-10-11,188.82,189.93,186.3,186.63,25751600,187.401,179.368,56.43056086507375,0
2024-10-14,187.54,189.83,187.36,189.78,22614400,187.53349999999998,179.76080000000002,54.23267178492683,0
2024-10-15,187.69,188.41,184.58,187.63,32178900,187.574,180.2942,54.456535364077595,0
2024-10-16,186.89,187.78,185.61,187.05,23456800,187.597,180.7934,52.96844762217971,0
2024-10-17,187.53,188.94,186.0,188.22,25039400,187.48,181.2886,54.050221827362456,0
2024-10-18,188.99,190.74,186.28,187.15,37417700,187.3495,181.75239999999997,56.50784771411808,0
2024-10-21,189.07,189.46,186.4,188.05,24639400,187.10899999999998,182.195,56.64468250703835,0
2024-10-22,189.7,191.52,186.98,188.35,29650600,186.89600000000002,182.653,57.77143166701644,0
2024-10-23,184.71,189.16,183.69,188.85,31937100,186.50500000000002,182.94260000000003,47.28845386419688,0
2024-10-24,186.38,187.11,183.86,185.25,21647400,186.266,183.2682,50.52413376775906,0
2024-10-25,187.83,190.45,187.53,187.85,29362100,186.25900000000001,183.47299999999998,53.20979341345812,0
2024-10-28,188.39,190.21,188.21,189.57,27930800,186.36200000000002,183.6996,54.24284332503011,0
2024-10-29,190.83,191.46,187.82,188.58,35690200,186.647,183.95179999999996,58.53821563833686,0
2024-10-30,192.73,195.61,192.42,194.7,37707600,187.0455,184.2288,61.5639383357792,0
2024-10-31,186.4,190.6,185.23,190.51,75146800,187.26749999999998,184.3546,48.7894888067696,0
2024-11-01,197.93,200.5,197.02,199.0,99687800,187.8385,184.7906,63.60381601181589,0
2024-11-04,195.78,197.33,194.31,196.45,38492100,188.5875,185.16539999999998,60.11179875364817,0
2024-11-05,199.5,199.82,195.99,196.04,30564800,189.4265,185.64539999999997,63.813713318710846,0
2024-11-06,207.09,207.55,199.14,200.01,72292200,190.52249999999998,186.32479999999998,69.94301354249787,0
2024-11-07,210.05,212.25,207.19,207.44,52878400,191.6925,187.1098,71.93920187464113,0
2024-11-08,208.18,209.96,207.44,209.72,36075800,192.6605,187.83100000000002,68.82918131628745,0
2024-11-11,206.84,209.65,205.59,208.5,35456000,193.62550000000002,188.3978,66.60706980925588,0
2024-11-12,208.91,209.54,206.01,208.37,38942900,194.6865,189.05100000000002,68.30914012653167,0
2024-11-13,214.1,215.09,209.14,209.4,46212900,196.04699999999997,189.8664,72.14302151761106,0
2024-11-14,211.48,215.9,210.88,214.16,42620300,197.2445,190.5382,67.69102941394851,0
2024-11-15,202.61,207.34,199.61,206.76,86591100,197.9255,191.1626,55.258344220763036,0
2024-11-18,201.7,204.67,200.95,204.15,36512500,198.55700000000002,191.6886,54.159314510082424,0
2024-11-19,204.61,205.3,198.78,199.33,31197900,199.30249999999998,192.18980000000002,57.09782443237265,0
2024-11-20,202.88,203.13,199.45,202.98,32769000,200.21099999999998,192.55700000000002,54.846874975542,0
2024-11-21,198.38,203.49,195.75,203.49,58800000,200.811,192.78459999999998,49.392349643951896,0
2024-11-22,197.12,199.26,196.75,198.25,31530800,201.27550000000002,192.99720000000002,47.954295283834405,0
2024-11-25,201.45,201.95,199.0,199.28,40685700,201.92849999999999,193.3284,53.016745317795284,0
2024-11-26,207.86,208.0,201.79,201.9,41673700,202.78,193.748,59.32435889934106,0
2024-11-27,205.74,207.64,205.05,206.98,28061600,203.4305,194.1342,56.617086159628656,0
2024-11-29,207.89,208.2,204.59,205.83,24892400,204.505,194.49460000000002,58.676679372244585,0
2024-12-02,210.71,212.99,209.51,209.96,39523200,205.144,194.8768,61.27363651633194,0
2024-12-03,213.44,214.02,209.65,210.31,32214800,206.027,195.268,63.654931945416855,0
2024-12-04,218.16,220.0,215.75,215.96,48745700,206.95999999999998,195.752,67.38863344240418,0
2024-12-05,220.55,222.15,217.3,218.03,41140200,207.63299999999998,196.31239999999997,69.11857724004206,0
2024-12-06,227.03,227.15,220.6,220.75,44178100,208.48200000000003,197.0298,73.26030239639402,0
2024-12-09,226.09,230.08,225.67,227.21,46819400,209.3775,197.7922,71.75686630894609,0
2024-12-10,225.04,229.06,224.2,226.09,31199900,210.2875,198.5664,70.02810603900464,0
2024-12-11,230.26,231.2,226.26,226.41,35385800,211.35500000000002,199.46899999999997,73.45234008893294,0
2024-12-12,228.97,231.09,227.63,229.83,28204100,212.09849999999997,200.3532,71.28488262338604,0
2024-12-13,227.46,230.2,225.86,228.4,28768100,212.89749999999998,201.26319999999998,68.72834179188575,0
2024-12-16,232.93,233.0,228.01,230.23,37552100,214.41350000000003,202.1916,72.5665674797345,0
2024-12-17,231.15,232.73,227.85,232.39,35948100,215.88600000000002,203.1986,69.57400015173607,0
2024-12-18,220.52,231.4,220.11,230.77,43281400,216.6815,203.9546,54.989672087210344,0
2024-12-19,223.29,226.09,222.92,224.91,39918700,217.702,204.717,57.490352229925854,0
2024-12-20,224.92,226.21,218.73,219.84,88279200,219.029,205.48239999999998,58.93611977637449,0
2024-12-23,225.06,226.88,223.9,225.01,28070000,220.42600000000002,206.2072,59.06489490421354,0
2024-12-24,229.05,229.14,226.13,226.94,15007500,221.80599999999998,207.0374,62.6589752436054,0
2024-12-26,227.05,228.5,226.67,228.5,16146700,222.76549999999997,207.82460000000003,59.82362708163583,0
2024-12-27,223.75,226.03,220.9,225.6,27367100,223.666,208.5618,55.371400646147215,0
2024-12-30,221.3,223.0,218.43,220.06,28321200,224.33650000000003,209.2372,52.26165755827815,0
2024-12-31,219.39,223.23,218.94,222.97,24819700,224.77050000000003,209.8452,49.90842508108092,0
2025-01-02,220.22,225.15,218.19,222.03,33956600,225.10949999999997,210.4682,50.94218400592724,0
2025-01-03,224.19,225.36,221.62,222.51,27515600,225.411,211.158,55.65613660328508,0
2025-01-06,227.61,228.84,224.84,226.78,31849800,225.76399999999998,212.016,59.2856222669837,0
2025-01-07,222.11,228.38,221.46,227.9,28084200,225.51800000000003,212.7306,51.92507721260027,0
2025-01-08,222.13,223.52,220.2,223.19,25033300,225.32,213.4166,51.94843975358128,0
2025-01-10,218.94,221.71,216.5,221.46,36811500,225.01500000000001,214.0276,47.946217497623245,0
2025-01-13,218.46,219.4,216.47,218.06,27262700,224.425,214.5802,47.35502353687937,0
2025-01-14,217.76,221.82,216.2,220.44,24711700,223.86450000000005,215.08079999999998,46.45541520345309,0
2025-01-15,223.35,223.57,220.75,222.83,31291300,223.65900000000002,215.8198,53.974788669756165,0
2025-01-16,220.66,224.65,220.31,224.42,24757300,223.0455,216.27439999999999,50.31317139045569,0
2025-01-17,225.94,226.51,223.08,225.84,42370100,222.785,216.87760000000003,56.54465587028908,0
2025-01-21,230.71,231.78,226.94,228.9,39951500,223.29450000000003,217.5018,61.270324239129614,0
2025-01-22,235.01,235.44,231.19,232.02,41448200,223.88049999999998,218.0602,64.96870021204634,0
2025-01-23,235.42,235.52,231.51,234.1,26404400,224.4055,218.56759999999997,65.3088622352728,0
2025-01-24,234.85,236.4,232.93,234.5,25890700,224.89499999999998,219.101,64.37300619497574,0
2025-01-27,235.42,235.61,225.86,226.21,49428300,225.2135,219.6726,64.91444571892183,0
2025-01-28,238.15,241.77,233.98,234.29,41587200,225.7685,220.2574,67.46477940511578,0
2025-01-29,237.07,240.39,236.15,239.02,26091700,226.4345,220.7168,65.43828066828281,0
2025-01-30,234.64,237.95,232.22,237.14,32020700,227.1015,221.18,60.998556472159585,0
2025-01-31,237.68,240.29,236.41,236.5,36162400,228.016,221.88139999999999,64.26496373255493,0
2025-02-03,237.42,239.25,232.9,234.06,37285900,228.87600000000003,222.59579999999997,63.77302488946092,0
2025-02-04,242.06,242.52,238.03,239.01,29713800,229.76949999999997,223.3448,68.41914141289566,0
2025-02-05,236.17,238.32,235.2,237.02,38727300,230.1975,224.0106,58.21303154823729,0
2025-02-06,238.83,239.66,236.01,238.01,60897100,231.03349999999995,224.81960000000004,61.03958509661415,0
2025-02-07,229.15,234.81,228.06,232.5,77539300,231.38450000000003,225.46020000000001,48.24917083868403,0
2025-02-10,233.14,233.92,229.2,230.55,35419900,232.09449999999998,226.09399999999997,52.65316015675966,0
2025-02-11,232.76,233.44,230.13,231.92,23713700,232.80949999999999,226.592,52.19756970705501,0
2025-02-12,228.93,231.18,228.16,230.46,32285200,233.368,227.0558,47.71615183078019,0
2025-02-13,230.37,230.42,227.52,228.85,31346500,233.719,227.50539999999998,49.47262021964606,0
2025-02-14,228.68,229.89,227.23,229.2,27031100,234.12000000000003,227.8648,47.457564160197535,0
2025-02-18,226.65,229.3,223.72,228.82,42975100,234.1555,228.12900000000002,45.082246039605046,0
2025-02-19,226.63,226.83,223.71,225.52,28566700,233.95149999999998,228.29840000000002,45.058317843812,0
2025-02-20,222.88,225.13,221.81,224.78,30001700,233.34500000000003,228.345,40.69668232943145,0
2025-02-21,216.58,223.31,214.74,223.28,55323900,232.40300000000002,228.136,34.63154987958619,0
2025-02-24,212.71,217.72,212.42,217.45,42387600,231.296,227.8684,31.523611830940695,0
2025-02-25,212.8,213.34,204.16,211.63,58958000,230.16500000000002,227.6236,31.67717337788612,0
2025-02-26,214.35,218.16,213.09,214.94,39120600,228.975,227.30540000000002,34.4054190042057,0
2025-02-27,208.74,219.97,208.37,218.35,40548600,227.5585,226.90079999999998,29.771631413294187,0
2025-02-28,212.28,212.62,206.99,208.65,51771700,226.44050000000001,226.59720000000002,35.6602537109662,-1
2025-03-03,205.02,214.01,202.55,213.35,42948400,224.80749999999998,226.03900000000002,30.088199193669723,0
2025-03-04,203.8,206.8,197.43,200.11,60853100,223.1265,225.49200000000002,29.260781613033686,0
2025-03-05,208.36,209.98,203.26,204.8,38610100,221.44150000000005,225.24880000000002,36.31070921272254,0
2025-03-06,200.7,205.77,198.3,204.4,49863800,219.66800000000003,224.79699999999997,30.76421192641736,0
2025-03-07,199.25,202.27,192.53,199.49,59802800,217.68900000000002,224.2836,29.83516752604639,0
2025-03-10,194.54,196.73,190.85,195.6,62350900,215.95850000000002,223.6732,26.9845233263097,0
2025-03-11,196.59,200.18,193.4,193.9,54002900,214.131,223.024,30.114349259033787,0
2025-03-12,198.89,201.52,195.29,200.72,43679300,212.4375,222.46079999999998,33.55564508376044,0
2025-03-13,193.89,198.88,191.82,198.17,41270800,210.6855,221.86359999999996,30.087144172813254,0
2025-03-14,197.95,198.65,195.32,197.41,38096700,209.0645,221.3966,35.88266408514805,0
2025-03-17,195.74,199.0,194.32,198.77,47341800,207.41750000000002,220.9236,34.219774452112134,0
2025-03-18,192.82,194.0,189.38,192.52,40414900,205.72600000000003,220.37559999999996,32.102885495982605,0
2025-03-19,195.54,195.97,191.96,193.38,39442900,204.17149999999998,219.8026,36.07018611934029,0
2025-03-20,194.95,199.32,192.3,193.07,38921100,202.775,219.14939999999999,35.58448150913141,0
2025-03-21,196.21,196.99,192.52,192.9,60056900,201.75650000000002,218.63139999999999,37.519441382128626,0
2025-03-24,203.26,203.64,199.95,200.0,41625400,201.284,218.25400000000002,47.09532319158384,0
2025-03-25,205.71,206.21,203.22,203.6,31171200,200.92950000000002,217.9894,49.965227733343525,0
2025-03-26,201.13,206.01,199.93,205.84,32855300,200.2685,217.64280000000002,45.04582877743195,0
2025-03-27,201.36,203.79,199.28,200.89,27317700,199.8995,217.3148,45.33689080156171,0
2025-03-28,192.72,199.26,191.88,198.42,52548200,198.92149999999998,216.7022,37.336835655682314,0
2025-03-31,190.26,191.33,184.4,188.19,63547600,198.18349999999998,216.09420000000003,35.420372727775984,0
2025-04-01,192.17,193.93,187.2,187.86,41267300,197.602,215.4188,38.07798099654111,0
2025-04-02,196.01,198.34,187.66,187.66,53679200,196.9845,214.7248,43.143865697142125,0
2025-04-03,178.41,184.13,176.92,183.0,95553600,195.87,213.5928,30.733423421384543,0
2025-04-04,171.0,178.14,166.0,167.15,123159400,194.4575,212.30440000000002,27.187511923829973,0
2025-04-07,175.26,183.41,161.38,162.0,109327100,193.49349999999998,211.1126,32.04189752540806,0
2025-04-08,170.66,185.9,168.57,185.23,87710400,192.197,209.8174,29.736473676907636,0
2025-04-09,191.1,192.65,169.93,172.12,116804300,191.8075,208.8764,47.73235838043547,0
2025-04-10,181.22,186.87,175.85,185.44,68302000,191.17399999999998,207.75940000000003,42.117183147338736,0
2025-04-11,184.87,185.86,178.0,179.93,50594300,190.52,206.76399999999998,44.70513291774042,0
2025-04-14,182.12,187.44,179.23,186.84,48002500,189.839,205.6528,43.140140447072696,0
2025-04-15,179.59,182.35,177.93,181.41,43642000,189.1775,204.49620000000002,41.694030696182004,0
2025-04-16,174.33,179.1,171.41,176.29,51875300,188.11700000000002,203.1416,38.78322306818804,0
2025-04-17,172.61,176.21,172.0,176.0,44468400,187.0,201.87039999999996,37.85262319240489,0
2025-04-21,167.32,169.6,165.29,169.6,48126100,185.5555,200.4402,35.06576828091076,0
2025-04-22,173.18,176.78,169.35,169.85,56607200,184.0515,199.3208,40.3084984786506,0
2025-04-23,180.6,187.38,180.19,183.45,63470100,182.796,198.27,46.2285627239023,0
2025-04-24,186.54,186.74,180.18,180.92,43763200,182.0665,197.34560000000002,50.46403431475915,0
2025-04-25,188.99,189.94,185.49,187.62,36414300,181.448,196.5468,52.13859128740759,0
2025-04-28,187.7,190.22,184.89,190.11,33224700,181.197,195.6934,51.15797090924619,0
2025-04-29,187.39,188.02,183.68,183.99,41667300,181.0535,194.8676,50.910170034273676,0
2025-04-30,184.42,185.05,178.85,182.17,55176500,180.666,194.023,48.48694479673412,0
2025-05-01,190.2,191.81,187.5,190.63,74266000,180.3755,193.2944,53.159621210683916,0
2025-05-02,189.98,192.88,186.4,191.44,77903500,180.954,192.63640000000004,52.96269749543063,0
2025-05-05,186.35,188.18,185.53,186.51,35217500,181.7215,192.0318,49.691781874745644,0
2025-05-06,185.01,187.93,183.85,184.57,29314100,182.209,191.4778,48.50099845155556,0
2025-05-07,188.71,190.99,185.01,185.56,43948600,183.1115,190.996,51.92658388691446,0
2025-05-08,192.08,194.33,188.82,191.43,41043600,183.1605,190.5506,54.87103423513896,0
2025-05-09,193.06,194.69,191.16,193.38,29663100,183.7525,190.237,55.72037898057266,0
2025-05-12,208.64,211.66,205.75,210.71,75205000,184.94099999999997,190.1642,66.51119588722094,0
2025-05-13,211.37,214.84,210.1,211.08,56193700,186.4035,190.2912,67.98352150147542,0
2025-05-14,210.25,211.93,208.85,211.45,38492100,187.9365,190.4202,66.68815404041426,0
2025-05-15,205.17,206.88,202.67,206.45,64347300,189.4785,190.3564,61.00983787042035,0
2025-05-16,205.59,206.85,204.37,206.85,43318500,191.1275,190.45420000000001,61.303208138296924,1
2025-05-19,206.16,206.62,201.26,201.65,34314800,193.0695,190.59240000000003,61.72412510437357,0
2025-05-20,204.07,205.59,202.65,204.63,29470400,194.61399999999998,190.783,59.18216667224711,0
2025-05-21,201.12,203.46,200.06,201.61,42460900,195.64,190.8736,55.69562397072898,0
2025-05-22,203.1,205.76,200.16,201.38,38938900,196.468,190.9578,57.505163793601064,0
2025-05-23,200.99,202.37,197.85,198.9,33350500,197.068,191.0998,54.930406585090424,0
